geo,Name,State,Value,Percent
37173,Swain,North Carolina,51.05876799,0
37175,Transylvania,North Carolina,100.1301347,0
37177,Tyrrell,North Carolina,111.6393487,0
37179,Union,North Carolina,175.6767189,0
37181,Vance,North Carolina,168.8759525,0
37183,Wake,North Carolina,140.2056954,0
37185,Warren,North Carolina,196.8895,0
37187,Washington,North Carolina,89.30120348,0
37189,Watauga,North Carolina,200.0418853,0
37191,Wayne,North Carolina,118.6727555,0
37193,Wilkes,North Carolina,102.5504429,0
37195,Wilson,North Carolina,147.1382179,0
37197,Yadkin,North Carolina,159.3439291,0
37199,Yancey,North Carolina,100.3201086,0
38001,Adams,North Dakota,54.71370011,0
38003,Barnes,North Dakota,234.6904902,0
38005,Benson,North Dakota,217.7796156,0
38007,Billings,North Dakota,65.66505974,0
38009,Bottineau,North Dakota,152.0095872,0
38011,Bowman,North Dakota,131.2909596,0
38013,Burke,North Dakota,80.11482679,0
38015,Burleigh,North Dakota,87.59352611,0
38017,Cass,North Dakota,240.2944012,0
38019,Cavalier,North Dakota,120.7202481,0
38021,Dickey,North Dakota,137.906036,0
38023,Divide,North Dakota,81.78092084,0
38025,Dunn,North Dakota,132.3658606,0
38027,Eddy,North Dakota,72.39303827,0
38029,Emmons,North Dakota,190.9165382,0
38031,Foster,North Dakota,69.41697803,0
38033,Golden Valley,North Dakota,162.4423195,0
38035,Grand Forks,North Dakota,151.9942738,0
38037,Grant,North Dakota,180.2351146,0
38039,Griggs,North Dakota,149.7246685,0
38041,Hettinger,North Dakota,132.9677888,0
38043,Kidder,North Dakota,109.6935327,0
38045,Lamoure,North Dakota,116.4870571,0
38047,Logan,North Dakota,163.4807987,0
38049,McHenry,North Dakota,98.61390338,0
38051,McIntosh,North Dakota,112.4861395,0
38053,Mckenzie,North Dakota,66.69699522,0
38055,Mclean,North Dakota,167.3077224,0
38057,Mercer,North Dakota,126.7142648,0
38059,Morton,North Dakota,129.9501885,0
38061,Mountrail,North Dakota,219.6050495,0
38063,Nelson,North Dakota,59.49945491,0
38065,Oliver,North Dakota,133.3373744,0
38067,Pembina,North Dakota,116.5337292,0
38069,Pierce,North Dakota,109.1142386,0
38071,Ramsey,North Dakota,117.8583425,0
38073,Ransom,North Dakota,194.6169194,0
38075,Renville,North Dakota,70.89903215,0
38077,Richland,North Dakota,87.7321352,0
38079,Rolette,North Dakota,191.601326,0
38081,Sargent,North Dakota,242.4304124,0
38083,Sheridan,North Dakota,100.1651251,0
38085,Sioux,North Dakota,146.169307,0
38087,Slope,North Dakota,137.2809475,0
38089,Stark,North Dakota,158.9931357,0
38091,Steele,North Dakota,116.7777802,0
38093,Stutsman,North Dakota,242.5359994,0
38095,Towner,North Dakota,112.3243146,0
38097,Traill,North Dakota,72.89035796,0
38099,Walsh,North Dakota,118.3112215,0
38101,Ward,North Dakota,155.1462321,0
38103,Wells,North Dakota,168.9882439,0
38105,Williams,North Dakota,155.8896506,0
39001,Adams,Ohio,109.021095,0
39003,Allen,Ohio,173.2620448,0
39005,Ashland,Ohio,156.1549989,0
39007,Ashtabula,Ohio,142.8617862,0
39009,Athens,Ohio,125.9629663,0
39011,Auglaize,Ohio,93.77576308,0
39013,Belmont,Ohio,101.0375032,0
39015,Brown,Ohio,142.1525126,0
39017,Butler,Ohio,127.7955248,0
39019,Carroll,Ohio,133.076904,0
39021,Champaign,Ohio,100.2953658,0
39023,Clark,Ohio,90.94065552,0
39025,Clermont,Ohio,79.56736857,0
39027,Clinton,Ohio,148.6005591,0
39029,Columbiana,Ohio,195.1579157,0
39031,Coshocton,Ohio,86.0219976,0
39033,Crawford,Ohio,114.7852235,0
39035,Cuyahoga,Ohio,135.0133451,0
39037,Darke,Ohio,180.8846457,0
39039,Defiance,Ohio,215.0865982,0
39041,Delaware,Ohio,84.80420211,0
39043,Erie,Ohio,118.1904148,0
39045,Fairfield,Ohio,117.724599,0
39047,Fayette,Ohio,39.93603472,0
39049,Franklin,Ohio,51.72109484,0
39051,Fulton,Ohio,62.64068288,0
39053,Gallia,Ohio,126.2734381,0
39055,Geauga,Ohio,132.3895396,0
39057,Greene,Ohio,158.5540214,0
39059,Guernsey,Ohio,128.7577973,0
39061,Hamilton,Ohio,152.2308922,0
39063,Hancock,Ohio,56.53460951,0
39065,Hardin,Ohio,132.6243291,0
39067,Harrison,Ohio,184.1467024,0
39069,Henry,Ohio,205.7362435,0
39071,Highland,Ohio,175.6423443,0
39073,Hocking,Ohio,137.5255297,0
39075,Holmes,Ohio,9.528482922,0
39077,Huron,Ohio,120.4393342,0
39079,Jackson,Ohio,119.8670952,0
39081,Jefferson,Ohio,113.4051174,0
39083,Knox,Ohio,16.63140379,0
39085,Lake,Ohio,50.96962536,0
39087,Lawrence,Ohio,113.1387015,0
39089,Licking,Ohio,177.4277732,0
39091,Logan,Ohio,180.6883112,0
39093,Lorain,Ohio,179.1558983,0
39095,Lucas,Ohio,153.6995123,0
39097,Madison,Ohio,190.8952438,0
39099,Mahoning,Ohio,114.9113773,0
39101,Marion,Ohio,147.5847598,0
39103,Medina,Ohio,80.85772395,0
39105,Meigs,Ohio,197.125727,0
39107,Mercer,Ohio,104.6411895,0
39109,Miami,Ohio,173.4713977,0
39111,Monroe,Ohio,136.4619198,0
39113,Montgomery,Ohio,154.2180445,0
39115,Morgan,Ohio,134.7127348,0
39117,Morrow,Ohio,102.8125854,0
39119,Muskingum,Ohio,117.2371661,0
39121,Noble,Ohio,163.7003021,0
39123,Ottawa,Ohio,47.55671176,0
39125,Paulding,Ohio,162.4519397,0
39127,Perry,Ohio,159.739888,0
39129,Pickaway,Ohio,192.0160273,0
39131,Pike,Ohio,59.13667953,0
39133,Portage,Ohio,65.4613015,0
39135,Preble,Ohio,132.938946,0
39137,Putnam,Ohio,224.5368457,0
39139,Richland,Ohio,172.0952494,0
39141,Ross,Ohio,95.13086922,0
39143,Sandusky,Ohio,106.4694035,0
39145,Scioto,Ohio,75.05496081,0
39147,Seneca,Ohio,160.5936871,0
39149,Shelby,Ohio,119.0036952,0
39151,Stark,Ohio,175.1727206,0
39153,Summit,Ohio,112.9942848,0
39155,Trumbull,Ohio,78.60145977,0
39157,Tuscarawas,Ohio,87.34728861,0
39159,Union,Ohio,203.3186691,0
39161,Van Wert,Ohio,84.12380864,0
39163,Vinton,Ohio,178.129625,0
39165,Warren,Ohio,179.200889,0
39167,Washington,Ohio,65.99685545,0
39169,Wayne,Ohio,142.8536249,0
39171,Williams,Ohio,103.5529808,0
39173,Wood,Ohio,166.8113866,0
39175,Wyandot,Ohio,259.9461559,0
40001,Adair,Oklahoma,110.0474019,0
40003,Alfalfa,Oklahoma,72.9206499,0
40005,Atoka,Oklahoma,129.2983536,0
40007,Beaver,Oklahoma,65.04962113,0
40009,Beckham,Oklahoma,202.5532112,0
40011,Blaine,Oklahoma,117.8228472,0
40013,Bryan,Oklahoma,140.9756122,0
40015,Caddo,Oklahoma,102.8905911,0
40017,Canadian,Oklahoma,153.3014637,0
40019,Carter,Oklahoma,103.2984123,0
40021,Cherokee,Oklahoma,263.9394915,0
40023,Choctaw,Oklahoma,211.7886744,0
40025,Cimarron,Oklahoma,85.9640158,0
40027,Cleveland,Oklahoma,127.2224981,0
40029,Coal,Oklahoma,103.9563444,0
40031,Comanche,Oklahoma,150.3387426,0
40033,Cotton,Oklahoma,51.97388668,0
40035,Craig,Oklahoma,122.5455052,0
40037,Creek,Oklahoma,114.6059161,0
40039,Custer,Oklahoma,21.68615103,0
40041,Delaware,Oklahoma,108.6944407,0
40043,Dewey,Oklahoma,91.12266596,0
40045,Ellis,Oklahoma,131.1197141,0
40047,Garfield,Oklahoma,114.8848737,0
40049,Garvin,Oklahoma,186.615966,0
40051,Grady,Oklahoma,13.47182631,0
40053,Grant,Oklahoma,70.84755823,0
40055,Greer,Oklahoma,54.60621114,0
40057,Harmon,Oklahoma,2.675639115,0
40059,Harper,Oklahoma,139.6904623,0
40061,Haskell,Oklahoma,225.6058184,0
40063,Hughes,Oklahoma,129.4410539,0
40065,Jackson,Oklahoma,48.08015209,0
40067,Jefferson,Oklahoma,95.01384858,0
40069,Johnston,Oklahoma,155.1243022,0
40071,Kay,Oklahoma,122.1612,0
40073,Kingfisher,Oklahoma,135.7392063,0
40075,Kiowa,Oklahoma,138.4358257,0
40077,Latimer,Oklahoma,163.7363557,0
40079,Le Flore,Oklahoma,108.8609596,0
40081,Lincoln,Oklahoma,177.6158793,0
40083,Logan,Oklahoma,169.000778,0
40085,Love,Oklahoma,74.41877007,0
40087,Mcclain,Oklahoma,116.0879961,0
40089,McCurtain,Oklahoma,74.28089069,0
40091,McIntosh,Oklahoma,184.2211524,0
40093,Major,Oklahoma,217.0862067,0
40095,Marshall,Oklahoma,142.6459728,0
40097,Mayes,Oklahoma,16.96560958,0
40099,Murray,Oklahoma,176.0182443,0
40101,Muskogee,Oklahoma,132.0917577,0
40103,Noble,Oklahoma,136.3082895,0
40105,Nowata,Oklahoma,124.3490313,0
40107,Okfuskee,Oklahoma,179.2736927,0
40109,Oklahoma,Oklahoma,210.3888539,0
40111,Okmulgee,Oklahoma,179.548402,0
40113,Osage,Oklahoma,185.0263553,0
40115,Ottawa,Oklahoma,110.7051625,0
40117,Pawnee,Oklahoma,144.9353125,0
40119,Payne,Oklahoma,61.81099409,0
40121,Pittsburg,Oklahoma,110.4652182,0
40123,Pontotoc,Oklahoma,159.6968529,0
40125,Pottawatomie,Oklahoma,112.7250764,0
40127,Pushmataha,Oklahoma,149.0948856,0
40129,Roger Mills,Oklahoma,148.8690983,0
40131,Rogers,Oklahoma,141.8961205,0
40133,Seminole,Oklahoma,30.97391827,0
40135,Sequoyah,Oklahoma,188.3682707,0
40137,Stephens,Oklahoma,213.6750093,0
40139,Texas,Oklahoma,239.9133782,0
40141,Tillman,Oklahoma,56.71015095,0
40143,Tulsa,Oklahoma,134.660768,0
40145,Wagoner,Oklahoma,150.8138104,0
40147,Washington,Oklahoma,129.6509485,0
40149,Washita,Oklahoma,227.9989153,0
40151,Woods,Oklahoma,174.6357793,0
40153,Woodward,Oklahoma,84.15611467,0
41001,Baker,Oregon,93.31984375,0
41003,Benton,Oregon,176.7484383,0
41005,Clackamas,Oregon,168.7643505,0
41007,Clatsop,Oregon,113.2459536,0
41009,Columbia,Oregon,86.8538199,0
41011,Coos,Oregon,116.0421868,0
41013,Crook,Oregon,242.5487639,0
41015,Curry,Oregon,224.0433284,0
41017,Deschutes,Oregon,156.3625092,0
41019,Douglas,Oregon,190.0201793,0
41021,Gilliam,Oregon,73.36401519,0
41023,Grant,Oregon,61.18305162,0
41025,Harney,Oregon,215.4010092,0
41027,Hood River,Oregon,141.3017006,0
41029,Jackson,Oregon,127.571302,0
41031,Jefferson,Oregon,132.634107,0
41033,Josephine,Oregon,138.7571919,0
41035,Klamath,Oregon,152.378571,0
41037,Lake,Oregon,165.1485501,0
41039,Lane,Oregon,211.9898549,0
41041,Lincoln,Oregon,107.7822809,0
41043,Linn,Oregon,66.90850451,0
41045,Malheur,Oregon,149.9514888,0
41047,Marion,Oregon,116.6108723,0
41049,Morrow,Oregon,33.16492932,0
41051,Multnomah,Oregon,189.8994042,0
41053,Polk,Oregon,103.7341456,0
41055,Sherman,Oregon,115.0467962,0
41057,Tillamook,Oregon,89.78250093,0
41059,Umatilla,Oregon,183.893509,0
41061,Union,Oregon,141.5622175,0
41063,Wallowa,Oregon,88.09695736,0
41065,Wasco,Oregon,100.678478,0
41067,Washington,Oregon,-6.337328997,0
41069,Wheeler,Oregon,81.56557295,0
41071,Yamhill,Oregon,179.654963,0
42001,Adams,Pennsylvania,154.0378399,0
42003,Allegheny,Pennsylvania,120.8823735,0
42005,Armstrong,Pennsylvania,125.1557645,0
42007,Beaver,Pennsylvania,174.931187,0
42009,Bedford,Pennsylvania,125.4845541,0
42011,Berks,Pennsylvania,135.8919869,0
42013,Blair,Pennsylvania,149.446652,0
42015,Bradford,Pennsylvania,178.8343085,0
42017,Bucks,Pennsylvania,191.388451,0
42019,Butler,Pennsylvania,125.4819601,0
42021,Cambria,Pennsylvania,125.3532772,0
42023,Cameron,Pennsylvania,111.5506857,0
42025,Carbon,Pennsylvania,163.6922915,0
42027,Centre,Pennsylvania,154.6392114,0
42029,Chester,Pennsylvania,135.9755355,0
42031,Clarion,Pennsylvania,162.3521698,0
42033,Clearfield,Pennsylvania,171.888678,0
42035,Clinton,Pennsylvania,78.44490059,0
42037,Columbia,Pennsylvania,104.5705857,0
42039,Crawford,Pennsylvania,149.1602746,0
42041,Cumberland,Pennsylvania,128.267994,0
42043,Dauphin,Pennsylvania,126.8759373,0
42045,Delaware,Pennsylvania,127.4650032,0
42047,Elk,Pennsylvania,81.8791043,0
42049,Erie,Pennsylvania,110.2017987,0
42051,Fayette,Pennsylvania,166.175252,0
42053,Forest,Pennsylvania,127.7084389,0
42055,Franklin,Pennsylvania,166.9964154,0
42057,Fulton,Pennsylvania,2.576427282,0
42059,Greene,Pennsylvania,220.2104715,0
42061,Huntingdon,Pennsylvania,228.1800091,0
42063,Indiana,Pennsylvania,116.9918487,0
42065,Jefferson,Pennsylvania,164.9338181,0
42067,Juniata,Pennsylvania,85.01738765,0
42069,Lackawanna,Pennsylvania,157.9899535,0
42071,Lancaster,Pennsylvania,59.526816,0
42073,Lawrence,Pennsylvania,118.6824063,0
42075,Lebanon,Pennsylvania,177.7179003,0
42077,Lehigh,Pennsylvania,139.4107702,0
42079,Luzerne,Pennsylvania,152.6596415,0
42081,Lycoming,Pennsylvania,110.2110664,0
42083,McKean,Pennsylvania,155.6433524,0
42085,Mercer,Pennsylvania,24.18491581,0
42087,Mifflin,Pennsylvania,86.30194311,0
42089,Monroe,Pennsylvania,136.0187103,0
42091,Montgomery,Pennsylvania,137.863552,0
42093,Montour,Pennsylvania,95.7963536,0
42095,Northampton,Pennsylvania,153.2338185,0
42097,Northumberland,Pennsylvania,176.9707669,0
42099,Perry,Pennsylvania,123.0843826,0
42101,Philadelphia,Pennsylvania,119.980788,0
42103,Pike,Pennsylvania,174.8436722,0
42105,Potter,Pennsylvania,109.608953,0
42107,Schuylkill,Pennsylvania,189.5116423,0
42109,Snyder,Pennsylvania,64.82788617,0
42111,Somerset,Pennsylvania,127.5890021,0
42113,Sullivan,Pennsylvania,78.99629928,0
42115,Susquehanna,Pennsylvania,137.0837216,0
42117,Tioga,Pennsylvania,222.8681155,0
42119,Union,Pennsylvania,252.0748643,0
42121,Venango,Pennsylvania,116.680718,0
42123,Warren,Pennsylvania,130.3917214,0
42125,Washington,Pennsylvania,175.4342714,0
42127,Wayne,Pennsylvania,75.07115688,0
42129,Westmoreland,Pennsylvania,241.0794454,0
42131,Wyoming,Pennsylvania,21.39678295,0
42133,York,Pennsylvania,128.1851115,0
44001,Bristol,Rhode Island,146.1989888,0
44003,Kent,Rhode Island,79.72528901,0
44005,Newport,Rhode Island,121.4813236,0
44007,Providence,Rhode Island,193.4032681,0
44009,Washington,Rhode Island,147.7974635,0
45001,Abbeville,South Carolina,47.3988362,0
45003,Aiken,South Carolina,164.521952,0
45005,Allendale,South Carolina,114.5173188,0
45007,Anderson,South Carolina,83.71147561,0
45009,Bamberg,South Carolina,207.3795772,0
45011,Barnwell,South Carolina,141.8247603,0
45013,Beaufort,South Carolina,211.4683563,0
45015,Berkeley,South Carolina,186.2763881,0
45017,Calhoun,South Carolina,168.3224346,0
45019,Charleston,South Carolina,73.05464997,0
45021,Cherokee,South Carolina,110.0902879,0
45023,Chester,South Carolina,78.20132972,0
45025,Chesterfield,South Carolina,193.7859104,0
45027,Clarendon,South Carolina,138.4189317,0
45029,Colleton,South Carolina,156.273618,0
45031,Darlington,South Carolina,135.397567,0
45033,Dillon,South Carolina,128.3571846,0
45035,Dorchester,South Carolina,64.53272015,0
45037,Edgefield,South Carolina,241.4528381,0
45039,Fairfield,South Carolina,98.79397789,0
45041,Florence,South Carolina,200.387673,0
45043,Georgetown,South Carolina,196.5326596,0
45045,Greenville,South Carolina,113.8526077,0
45047,Greenwood,South Carolina,94.61485229,0
45049,Hampton,South Carolina,88.1299203,0
45051,Horry,South Carolina,159.7415968,0
45053,Jasper,South Carolina,56.19277106,0
45055,Kershaw,South Carolina,242.1751668,0
45057,Lancaster,South Carolina,241.7650008,0
45059,Laurens,South Carolina,89.57032251,0
45061,Lee,South Carolina,134.055647,0
45063,Lexington,South Carolina,145.1687091,0
45065,McCormick,South Carolina,202.1858953,0
45067,Marion,South Carolina,215.0241534,0
45069,Marlboro,South Carolina,147.5938732,0
45071,Newberry,South Carolina,143.2572305,0
45073,Oconee,South Carolina,148.0535763,0
45075,Orangeburg,South Carolina,81.25205042,0
45077,Pickens,South Carolina,52.21866594,0
45079,Richland,South Carolina,53.84021588,0
45081,Saluda,South Carolina,155.2328631,0
45083,Spartanburg,South Carolina,64.15274867,0
45085,Sumter,South Carolina,213.9013907,0
45087,Union,South Carolina,110.698913,0
45089,Williamsburg,South Carolina,114.3392806,0
45091,York,South Carolina,178.6047291,0
46003,Aurora,South Dakota,216.4907118,0
46005,Beadle,South Dakota,154.0436964,0
46007,Bennett,South Dakota,72.53056613,0
46009,Bon Homme,South Dakota,131.715529,0
46011,Brookings,South Dakota,166.276678,0
46013,Brown,South Dakota,129.3635672,0
46015,Brule,South Dakota,35.74482476,0
46017,Buffalo,South Dakota,129.5128174,0
46019,Butte,South Dakota,159.9402959,0
46021,Campbell,South Dakota,109.2547832,0
46023,Charles Mix,South Dakota,275.1487428,0
46025,Clark,South Dakota,111.7997268,0
46027,Clay,South Dakota,83.43787446,0
46029,Codington,South Dakota,102.1308746,0
46031,Corson,South Dakota,93.48286614,0
46033,Custer,South Dakota,237.7367823,0
46035,Davison,South Dakota,122.136682,0
46037,Day,South Dakota,124.9479483,0
46039,Deuel,South Dakota,155.9119624,0
46041,Dewey,South Dakota,128.37456,0
46043,Douglas,South Dakota,205.7574788,0
46045,Edmunds,South Dakota,184.5093021,0
46047,Fall River,South Dakota,127.3586311,0
46049,Faulk,South Dakota,58.21504339,0
46051,Grant,South Dakota,111.8420687,0
46053,Gregory,South Dakota,163.0432468,0
46055,Haakon,South Dakota,123.8279737,0
46057,Hamlin,South Dakota,47.17613399,0
46059,Hand,South Dakota,202.7867062,0
46061,Hanson,South Dakota,112.4107985,0
46063,Harding,South Dakota,113.2094276,0
46065,Hughes,South Dakota,68.93772856,0
46067,Hutchinson,South Dakota,70.85441526,0
46069,Hyde,South Dakota,122.9764422,0
46071,Jackson,South Dakota,163.745,0
46073,Jerauld,South Dakota,160.1214949,0
46075,Jones,South Dakota,187.8540945,0
46077,Kingsbury,South Dakota,90.40707782,0
46079,Lake,South Dakota,49.3361537,0
46081,Lawrence,South Dakota,175.7812113,0
46083,Lincoln,South Dakota,123.3736682,0
46085,Lyman,South Dakota,159.1701719,0
46087,McCook,South Dakota,112.4514996,0
46089,McPherson,South Dakota,77.87629723,0
46091,Marshall,South Dakota,69.28383166,0
46093,Meade,South Dakota,133.4474512,0
46095,Mellette,South Dakota,173.6040889,0
46097,Miner,South Dakota,73.44444813,0
46099,Minnehaha,South Dakota,132.6525655,0
46101,Moody,South Dakota,147.9474766,0
46103,Pennington,South Dakota,127.6341132,0
46105,Perkins,South Dakota,186.3639407,0
46107,Potter,South Dakota,203.4842335,0
46109,Roberts,South Dakota,178.141755,0
46111,Sanborn,South Dakota,110.1895905,0
46113,Shannon,South Dakota,143.1617538,0
46115,Spink,South Dakota,155.9889175,0
46117,Stanley,South Dakota,43.79201678,0
46119,Sully,South Dakota,133.5448432,0
46121,Todd,South Dakota,153.7504294,0
46123,Tripp,South Dakota,79.80992714,0
46125,Turner,South Dakota,204.3142439,0
46127,Union,South Dakota,109.0904682,0
46129,Walworth,South Dakota,230.7102305,0
46135,Yankton,South Dakota,187.4263345,0
46137,Ziebach,South Dakota,90.39128348,0
47001,Anderson,Tennessee,150.8148201,0
47003,Bedford,Tennessee,137.7413828,0
47005,Benton,Tennessee,223.3453071,0
47007,Bledsoe,Tennessee,168.8205985,0
47009,Blount,Tennessee,169.1136185,0
47011,Bradley,Tennessee,133.4915806,0
47013,Campbell,Tennessee,268.6274358,0
47015,Cannon,Tennessee,171.6365817,0
47017,Carroll,Tennessee,168.261178,0
47019,Carter,Tennessee,184.4779756,0
47021,Cheatham,Tennessee,138.6365223,0
47023,Chester,Tennessee,95.60841532,0
47025,Claiborne,Tennessee,133.5455297,0
47027,Clay,Tennessee,185.4757109,0
47029,Cocke,Tennessee,169.4057356,0
47031,Coffee,Tennessee,122.8587518,0
47033,Crockett,Tennessee,104.5426636,0
47035,Cumberland,Tennessee,113.3263285,0
47037,Davidson,Tennessee,124.6038987,0
47039,Decatur,Tennessee,136.8185335,0
47041,Dekalb,Tennessee,135.5476851,0
47043,Dickson,Tennessee,59.7703977,0
47045,Dyer,Tennessee,173.2929056,0
47047,Fayette,Tennessee,106.2743569,0
47049,Fentress,Tennessee,69.84887065,0
47051,Franklin,Tennessee,146.5765821,0
47053,Gibson,Tennessee,72.85839525,0
47055,Giles,Tennessee,148.7720798,0
47057,Grainger,Tennessee,86.40324762,0
47059,Greene,Tennessee,191.220676,0
47061,Grundy,Tennessee,126.2129999,0
47063,Hamblen,Tennessee,148.3790539,0
47065,Hamilton,Tennessee,175.590423,0
47067,Hancock,Tennessee,142.0041319,0
47069,Hardeman,Tennessee,60.70729092,0
47071,Hardin,Tennessee,140.3336364,0
47073,Hawkins,Tennessee,96.58497325,0
47075,Haywood,Tennessee,79.00627281,0
47077,Henderson,Tennessee,121.9892311,0
47079,Henry,Tennessee,73.3406884,0
47081,Hickman,Tennessee,150.8180068,0
47083,Houston,Tennessee,105.4048715,0
47085,Humphreys,Tennessee,117.0162784,0
47087,Jackson,Tennessee,174.2011514,0
47089,Jefferson,Tennessee,162.15445,0
47091,Johnson,Tennessee,124.3214842,0
47093,Knox,Tennessee,246.9414483,0
47095,Lake,Tennessee,172.3321995,0
47097,Lauderdale,Tennessee,93.66887304,0
47099,Lawrence,Tennessee,84.7389907,0
47101,Lewis,Tennessee,217.3244851,0
47103,Lincoln,Tennessee,160.4526654,0
47105,Loudon,Tennessee,56.66755265,0
47107,McMinn,Tennessee,125.6656417,0
47109,McNairy,Tennessee,174.7445434,0
47111,Macon,Tennessee,79.10925087,0
47113,Madison,Tennessee,174.1307521,0
47115,Marion,Tennessee,17.39600025,0
47117,Marshall,Tennessee,195.9788695,0
47119,Maury,Tennessee,32.16371842,0
47121,Meigs,Tennessee,87.76716884,0
47123,Monroe,Tennessee,114.8715745,0
47125,Montgomery,Tennessee,189.1579028,0
47127,Moore,Tennessee,89.4280844,0
47129,Morgan,Tennessee,162.1199571,0
47131,Obion,Tennessee,159.0183065,0
47133,Overton,Tennessee,188.6570841,0
47135,Perry,Tennessee,158.5247528,0
47137,Pickett,Tennessee,103.9228676,0
47139,Polk,Tennessee,80.37255454,0
47141,Putnam,Tennessee,138.5146128,0
47143,Rhea,Tennessee,114.683422,0
47145,Roane,Tennessee,140.546848,0
47147,Robertson,Tennessee,168.2449991,0
47149,Rutherford,Tennessee,173.3100382,0
47151,Scott,Tennessee,122.3479367,0
47153,Sequatchie,Tennessee,112.5322726,0
47155,Sevier,Tennessee,193.3432668,0
47157,Shelby,Tennessee,130.72378,0
47159,Smith,Tennessee,204.5517736,0
47161,Stewart,Tennessee,87.41218185,0
47163,Sullivan,Tennessee,116.6313911,0
47165,Sumner,Tennessee,135.850291,0
47167,Tipton,Tennessee,248.7130886,0
47169,Trousdale,Tennessee,119.1747071,0
47171,Unicoi,Tennessee,124.3370085,0
47173,Union,Tennessee,170.0003891,0
47175,Van Buren,Tennessee,102.8886902,0
47177,Warren,Tennessee,152.2437495,0
47179,Washington,Tennessee,130.5347871,0
47181,Wayne,Tennessee,94.97980204,0
47183,Weakley,Tennessee,135.3611508,0
47185,White,Tennessee,55.35658159,0
47187,Williamson,Tennessee,36.1377122,0
47189,Wilson,Tennessee,127.6691545,0
48001,Anderson,Texas,167.6088606,0
48003,Andrews,Texas,187.9749869,0
48005,Angelina,Texas,199.1359211,0
48007,Aransas,Texas,99.57806297,0
48009,Archer,Texas,165.0630038,0
48011,Armstrong,Texas,156.0800667,0
48013,Atascosa,Texas,52.05139057,0
48015,Austin,Texas,123.3013943,0
48017,Bailey,Texas,115.4501967,0
48019,Bandera,Texas,133.2562181,0
48021,Bastrop,Texas,152.9326066,0
48023,Baylor,Texas,77.15625382,0
48025,Bee,Texas,166.4582334,0
48027,Bell,Texas,256.8370913,0
48029,Bexar,Texas,153.5400923,0
48031,Blanco,Texas,121.9224799,0
48033,Borden,Texas,90.76574164,0
48035,Bosque,Texas,138.7397114,0
48037,Bowie,Texas,131.9930387,0
48039,Brazoria,Texas,148.7195065,0
48041,Brazos,Texas,94.60974694,0
48043,Brewster,Texas,146.1201375,0
48045,Briscoe,Texas,109.7232172,0
48047,Brooks,Texas,146.8026932,0
48049,Brown,Texas,78.9657615,0
48051,Burleson,Texas,130.5047437,0
48053,Burnet,Texas,102.1861652,0
48055,Caldwell,Texas,194.2270073,0
48057,Calhoun,Texas,163.3186862,0
48059,Callahan,Texas,134.3873778,0
48061,Cameron,Texas,216.1594212,0
48063,Camp,Texas,146.417679,0
48065,Carson,Texas,168.6496068,0
48067,Cass,Texas,212.7816726,0
48069,Castro,Texas,155.5605758,0
48071,Chambers,Texas,158.3184952,0
48073,Cherokee,Texas,229.2928718,0
48075,Childress,Texas,196.1886148,0
48077,Clay,Texas,141.1269816,0
48079,Cochran,Texas,101.2542397,0
48081,Coke,Texas,187.9141144,0
48083,Coleman,Texas,154.4739629,0
48085,Collin,Texas,38.17854522,0
48087,Collingsworth,Texas,191.6697633,0
48089,Colorado,Texas,272.9975391,0
48091,Comal,Texas,157.0366086,0
48093,Comanche,Texas,105.1005075,0
48095,Concho,Texas,272.8161371,0
48097,Cooke,Texas,199.146761,0
48099,Coryell,Texas,212.6350073,0
48101,Cottle,Texas,213.8124151,0
48103,Crane,Texas,177.2552811,0
48105,Crockett,Texas,50.77773736,0
48107,Crosby,Texas,167.4596017,0
48109,Culberson,Texas,91.6543367,0
48111,Dallam,Texas,179.8934696,0
48113,Dallas,Texas,201.628556,0
48115,Dawson,Texas,126.2915916,0
48117,Deaf Smith,Texas,120.1036355,0
48119,Delta,Texas,182.1990379,0
48121,Denton,Texas,225.3680325,0
48123,De Witt,Texas,89.40473576,0
48125,Dickens,Texas,132.1219103,0
48127,Dimmit,Texas,30.68288151,0
48129,Donley,Texas,138.803298,0
48131,Duval,Texas,47.72486139,0
48133,Eastland,Texas,137.2468267,0
48135,Ector,Texas,184.4943963,0
48137,Edwards,Texas,136.6740004,0
48139,Ellis,Texas,84.01688023,0
48141,El Paso,Texas,165.5610725,0
48143,Erath,Texas,90.16823532,0
48145,Falls,Texas,160.9441753,0
48147,Fannin,Texas,99.4817259,0
48149,Fayette,Texas,174.0381277,0
48151,Fisher,Texas,173.7486188,0
48153,Floyd,Texas,126.4186306,0
48155,Foard,Texas,170.8977196,0
48157,Fort Bend,Texas,93.05027204,0
48159,Franklin,Texas,127.9653093,0
48161,Freestone,Texas,143.4269097,0
48163,Frio,Texas,154.2832874,0
48165,Gaines,Texas,64.98281573,0
48167,Galveston,Texas,137.7214748,0
48169,Garza,Texas,113.9771597,0
48171,Gillespie,Texas,103.7038393,0
48173,Glasscock,Texas,170.6015574,0
48175,Goliad,Texas,194.8688864,0
48177,Gonzales,Texas,114.4789142,0
48179,Gray,Texas,137.448214,0
48181,Grayson,Texas,125.9357268,0
48183,Gregg,Texas,146.3858758,0
48185,Grimes,Texas,101.5259704,0
48187,Guadalupe,Texas,110.701494,0
48189,Hale,Texas,174.8197351,0
48191,Hall,Texas,160.9369322,0
